"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 08, 2019","3,135.62","3,151.17","3,161.14","3,124.62","39.50M","-0.48%"
"Feb 07, 2019","3,150.76","3,204.93","3,208.67","3,150.76","46.94M","-1.93%"
"Feb 06, 2019","3,212.75","3,208.43","3,216.13","3,199.03","41.03M","-0.07%"
"Feb 05, 2019","3,215.04","3,165.84","3,215.04","3,162.78","51.90M","1.57%"
"Feb 04, 2019","3,165.20","3,170.30","3,174.23","3,143.87","34.19M","-0.19%"
"Feb 01, 2019","3,171.12","3,162.46","3,171.95","3,143.50","46.65M","0.37%"
"Jan 31, 2019","3,159.43","3,163.02","3,177.10","3,129.58","63.22M","-0.07%"
"Jan 30, 2019","3,161.74","3,155.80","3,163.34","3,148.84","33.89M","0.26%"
"Jan 29, 2019","3,153.42","3,136.15","3,166.24","3,130.75","30.92M","0.51%"
"Jan 28, 2019","3,137.27","3,157.00","3,157.00","3,131.26","32.31M","-0.82%"
"Jan 25, 2019","3,163.24","3,133.81","3,168.03","3,133.81","39.27M","1.18%"
"Jan 24, 2019","3,126.31","3,113.89","3,136.42","3,107.67","39.70M","0.46%"
"Jan 23, 2019","3,112.13","3,104.08","3,132.79","3,094.48","33.22M","-0.02%"
"Jan 22, 2019","3,112.80","3,120.32","3,122.76","3,097.27","30.95M","-0.39%"
"Jan 21, 2019","3,125.07","3,131.85","3,131.85","3,120.03","20.90M","-0.31%"
"Jan 18, 2019","3,134.92","3,079.15","3,137.42","3,079.15","49.45M","2.14%"
"Jan 17, 2019","3,069.35","3,069.41","3,073.00","3,053.08","33.66M","-0.26%"
"Jan 16, 2019","3,077.22","3,073.06","3,083.56","3,062.27","39.00M","0.30%"
"Jan 15, 2019","3,068.05","3,066.02","3,088.49","3,044.53","37.74M","0.42%"
"Jan 14, 2019","3,055.18","3,060.62","3,063.34","3,037.13","32.14M","-0.48%"
"Jan 11, 2019","3,070.04","3,079.59","3,087.66","3,056.36","33.13M","-0.18%"
